"Codigo","Estado"
8103003,"Activo"
8103004,"Activo"
8103005,"Activo"
8103006,"Activo"
8103007,"Activo"
8103008,"Activo"
8103009,"Activo"
8103010,"Activo"
8103011,"Activo"
8103012,"Activo"
8103013,"Activo"
8103014,"Activo"
8103015,"Activo"
8103016,"Activo"
8111001,"Activo"
8111002,"Activo"
8111003,"Activo"
8111004,"Activo"
8111005,"Activo"
8111006,"Activo"
8111007,"Activo"
8111008,"Activo"
8111009,"Activo"
8111010,"Activo"
8111011,"Activo"
8111012,"Activo"
8122001,"Activo"
8122002,"Activo"
8122003,"Activo"
8126001,"Activo"
8126002,"Activo"
8126003,"Activo"
8126004,"Activo"
8126005,"Activo"
8201001,"Activo"
8201002,"Activo"
8201003,"Activo"
8201004,"Activo"
8201005,"Activo"
8201006,"Activo"
8201007,"Activo"
8201008,"Activo"
8201009,"Activo"
8201010,"Activo"
8201011,"Activo"
8201012,"Activo"
8201013,"Activo"
8201014,"Activo"
8201015,"Activo"
8201016,"Activo"
8201017,"Activo"
8201018,"Activo"
8201019,"Activo"
8201020,"Activo"
8201021,"Activo"
8201022,"Activo"
8201023,"Activo"
8201024,"Activo"
8201025,"Activo"
8201026,"Activo"
8201027,"Activo"
8201028,"Activo"
8201029,"Activo"
8201030,"Activo"
8201031,"Activo"
8201032,"Activo"
8201033,"Activo"
8201034,"Activo"
8201035,"Activo"
8201036,"Activo"
8201037,"Activo"
8201038,"Activo"
8201039,"Activo"
8201040,"Activo"
8201041,"Activo"
8201042,"Activo"
8201043,"Activo"
8201044,"Activo"
8201045,"Activo"
8201046,"Activo"
8201047,"Activo"
8201048,"Activo"
8201049,"Activo"
8201050,"Activo"
8201051,"Activo"
8201052,"Activo"
8201053,"Activo"
8201054,"Activo"
8201055,"Activo"
8201056,"Activo"
8201057,"Activo"
8201058,"Activo"
8201059,"Activo"
8201060,"Activo"
8201061,"Activo"
8201062,"Activo"
8201063,"Activo"
8201064,"Activo"
8201065,"Activo"
8201066,"Activo"
8201067,"Activo"
8201068,"Activo"
8201069,"Activo"
8201070,"Activo"
8201071,"Activo"
8201072,"Activo"
8201073,"Activo"
8201074,"Activo"
8201075,"Activo"
8201076,"Activo"
8201077,"Activo"
8201078,"Activo"
8201079,"Activo"
8201080,"Activo"
8201081,"Activo"
8206001,"Activo"
8206002,"Activo"
8206003,"Activo"
8206004,"Activo"
8206005,"Activo"
8206006,"Activo"
8303001,"Activo"
8306001,"Activo"
8306002,"Activo"
8306003,"Activo"
8306004,"Activo"
8306006,"Activo"
8306007,"Activo"
8306008,"Activo"
8306011,"Activo"
8306012,"Activo"
8306014,"Activo"
8306015,"Activo"
8306016,"Activo"
8306017,"Activo"
8306018,"Activo"
8306019,"Activo"
8306020,"Activo"
8306021,"Activo"
8306022,"Activo"
8306023,"Activo"
8306024,"Activo"
8306025,"Activo"
8306026,"Activo"
8306027,"Activo"
8306028,"Activo"
8306029,"Activo"
8306030,"Activo"
8306031,"Activo"
8306032,"Activo"
8306033,"Activo"
8306034,"Activo"
8306035,"Activo"
8306036,"Activo"
8306037,"Activo"
8306038,"Activo"
8306039,"Activo"
8306040,"Activo"
8306041,"Activo"
8306042,"Activo"
8306043,"Activo"
8306044,"Activo"
8306045,"Activo"
8306046,"Activo"
8306047,"Activo"
8308001,"Activo"
8308004,"Activo"
8308006,"Activo"
8308007,"Activo"
8308012,"Activo"
8308013,"Activo"
8308014,"Activo"
8308015,"Activo"
8308016,"Activo"
8308017,"Activo"
8308018,"Activo"
8308019,"Activo"
8308020,"Activo"
8308021,"Activo"
8308022,"Activo"
8308023,"Activo"
8308024,"Activo"
8308025,"Activo"
8308026,"Activo"
8308027,"Activo"
8308028,"Activo"
8308029,"Activo"
8308030,"Activo"
8308031,"Activo"
8308032,"Activo"
8308033,"Activo"
8308034,"Activo"
8308035,"Activo"
8308036,"Activo"
8308037,"Activo"
8308038,"Activo"
8308039,"Activo"
8308040,"Activo"
8308041,"Activo"
8308042,"Activo"
8308043,"Activo"
8308044,"Activo"
8308045,"Activo"
8321001,"Activo"
8321002,"Activo"
8321003,"Activo"
8321004,"Activo"
8321005,"Activo"
8321006,"Activo"
8321007,"Activo"
8422001,"Activo"
8501001,"Activo"
8501003,"Activo"
8501004,"Activo"
8501005,"Activo"
8501006,"Activo"
8501007,"Activo"
8501008,"Activo"
8501009,"Activo"
8501010,"Activo"
8501011,"Activo"
8501013,"Activo"
8501014,"Activo"
8501015,"Activo"
8501017,"Activo"
8501021,"Activo"
8501022,"Activo"
8501023,"Activo"
8501024,"Activo"
8501025,"Activo"
8501026,"Activo"
8501027,"Activo"
8501028,"Activo"
8501029,"Activo"
8501030,"Activo"
8501031,"Activo"
8501032,"Activo"
8501034,"Activo"
8501040,"Activo"
8501041,"Activo"
8501043,"Activo"
8501044,"Activo"
8501045,"Activo"
8501046,"Activo"
8501047,"Activo"
8501048,"Activo"
8501053,"Activo"
8501056,"Activo"
8501057,"Activo"
8501058,"Activo"
8501060,"Activo"
8501062,"Activo"
8501063,"Activo"
8501064,"Activo"
8501065,"Activo"
8501066,"Activo"
8501067,"Activo"
8501069,"Activo"
8501070,"Activo"
8501071,"Activo"
8501072,"Activo"
8501073,"Activo"
8501074,"Activo"
8501075,"Activo"
8501076,"Activo"
8501077,"Activo"
8501078,"Activo"
8501079,"Activo"
8501080,"Activo"
8501081,"Activo"
8501082,"Activo"
8501083,"Activo"
8501084,"Activo"
8501085,"Activo"
8501086,"Activo"
8501087,"Activo"
8501088,"Activo"
8501089,"Activo"
8501090,"Activo"
8501091,"Activo"
8501092,"Activo"
8501093,"Activo"
8501094,"Activo"
8501095,"Activo"
8501096,"Activo"
8501097,"Activo"
8501098,"Activo"
8501099,"Activo"
8501100,"Activo"
8501101,"Activo"
8501102,"Activo"
8501103,"Activo"
8501104,"Activo"
8501105,"Activo"
8501106,"Activo"
8501107,"Activo"
8501108,"Activo"
8501109,"Activo"
8501110,"Activo"
8501111,"Activo"
8501112,"Activo"
8501113,"Activo"
8501114,"Activo"
8501115,"Activo"
8501116,"Activo"
8501117,"Activo"
8501118,"Activo"
8501119,"Activo"
8501120,"Activo"
8506001,"Activo"
8506002,"Activo"
8506003,"Activo"
8506004,"Activo"
8506005,"Activo"
8506007,"Activo"
8506009,"Activo"
8506011,"Activo"
8506014,"Activo"
8506018,"Activo"
8506020,"Activo"
8506022,"Activo"
8506023,"Activo"
8506026,"Activo"
8506027,"Activo"
8506028,"Activo"
8506029,"Activo"
8506030,"Activo"
8506031,"Activo"
8507001,"Activo"
8507002,"Activo"
8508001,"Activo"
8520002,"Activo"
8520003,"Activo"
8601001,"Activo"
8601006,"Activo"
8601009,"Activo"
8601010,"Activo"
8601011,"Activo"
8601012,"Activo"
8601013,"Activo"
8601014,"Activo"
8601015,"Activo"
8601022,"Activo"
8601029,"Activo"
8601030,"Activo"
8601031,"Activo"
8601032,"Activo"
8601033,"Activo"
8601034,"Activo"
8601035,"Activo"
8601036,"Activo"
8601037,"Activo"
8601038,"Activo"
8601039,"Activo"
8601040,"Activo"
8601041,"Activo"
8601042,"Activo"
8606002,"Activo"
8606003,"Activo"
8606004,"Activo"
8606005,"Activo"
8606006,"Activo"
8606008,"Activo"
8606009,"Activo"
8606010,"Activo"
8606012,"Activo"
8606013,"Activo"
8606014,"Activo"
8606017,"Activo"
8606018,"Activo"
8606021,"Activo"
8606022,"Activo"
8606025,"Activo"
8606032,"Activo"
8606037,"Activo"
8606038,"Activo"
8606039,"Activo"
8606042,"Activo"
8606043,"Activo"
8606044,"Activo"
8606045,"Activo"
8606046,"Activo"
8606047,"Activo"
8606048,"Activo"
8606049,"Activo"
8606050,"Activo"
8608001,"Activo"
8608002,"Activo"
8608003,"Activo"
8608004,"Activo"
8608005,"Activo"
8608006,"Activo"
8608007,"Activo"
8608008,"Activo"
8608009,"Activo"
8608010,"Activo"
8608011,"Activo"
8608012,"Activo"
8608013,"Activo"
8608014,"Activo"
8608015,"Activo"
8608016,"Activo"
8608017,"Activo"
8608018,"Activo"
8608019,"Activo"
8608020,"Activo"
8608021,"Activo"
8608022,"Activo"
8608023,"Activo"
8608024,"Activo"
8608025,"Activo"
8608026,"Activo"
8608027,"Activo"
8608028,"Activo"
8608029,"Activo"
8608030,"Activo"
8608031,"Activo"
8608032,"Activo"
8608033,"Activo"
8608034,"Activo"
8608035,"Activo"
8608036,"Activo"
8608037,"Activo"
8608038,"Activo"
8608039,"Activo"
8608040,"Activo"
8608041,"Activo"
8608042,"Activo"
8608043,"Activo"
8608044,"Activo"
8608045,"Activo"
8608046,"Activo"
8608047,"Activo"
8608048,"Activo"
8608049,"Activo"
8608050,"Activo"
8608051,"Activo"
8608052,"Activo"
8608053,"Activo"
8608054,"Activo"
8608055,"Activo"
8608056,"Activo"
8608057,"Activo"
8608058,"Activo"
8608059,"Activo"
8608060,"Activo"
8608061,"Activo"
8608062,"Activo"
8608063,"Activo"
8608064,"Activo"
8608065,"Activo"
8608066,"Activo"
8608067,"Activo"
8608068,"Activo"
8608069,"Activo"
8608070,"Activo"
8608071,"Activo"
8608072,"Activo"
8608073,"Activo"
8608074,"Activo"
8608075,"Activo"
8608076,"Activo"
8608077,"Activo"
8608078,"Activo"
8608079,"Activo"
8801004,"Activo"
8801005,"Activo"
8801007,"Activo"
8801008,"Activo"
8801009,"Activo"
8801010,"Activo"
8801011,"Activo"
8801012,"Activo"
8801013,"Activo"
8801014,"Activo"
8801015,"Activo"
8801016,"Activo"
8801017,"Activo"
8801018,"Activo"
8801019,"Activo"
8801020,"Activo"
8801021,"Activo"
8801022,"Activo"
8801023,"Activo"
8801024,"Activo"
8801025,"Activo"
8801026,"Activo"
8801027,"Activo"
8801028,"Activo"
8801029,"Activo"
8801030,"Activo"
8801031,"Activo"
8801032,"Activo"
8801033,"Activo"
8801034,"Activo"
8801035,"Activo"
8801036,"Activo"
8801037,"Activo"
8801038,"Activo"
8801039,"Activo"
8801040,"Activo"
8801041,"Activo"
8801042,"Activo"
8801043,"Activo"
8801044,"Activo"
8801045,"Activo"
8801046,"Activo"
8801047,"Activo"
8806001,"Activo"
8806002,"Activo"
8806004,"Activo"
8806005,"Activo"
8806006,"Activo"
8806007,"Activo"
8806008,"Activo"
8806009,"Activo"
8806010,"Activo"
8806011,"Activo"
8806012,"Activo"
8806013,"Activo"
8806014,"Activo"
8806015,"Activo"
8806016,"Activo"
8806017,"Activo"
8806018,"Activo"
8806019,"Activo"
8808001,"Activo"
8808002,"Activo"
8808003,"Activo"
8808004,"Activo"
8808006,"Activo"
8808009,"Activo"
8808010,"Activo"
8808011,"Activo"
8808012,"Activo"
8808014,"Activo"
8808017,"Activo"
8808018,"Activo"
8808019,"Activo"
8808020,"Activo"
8808021,"Activo"
8808022,"Activo"
8808023,"Activo"
8808024,"Activo"
8808025,"Activo"
8808026,"Activo"
8808027,"Activo"
8808028,"Activo"
8808029,"Activo"
8808030,"Activo"
8808031,"Activo"
8808032,"Activo"
8808033,"Activo"
8808034,"Activo"
8808035,"Activo"
8808036,"Activo"
8808037,"Activo"
8808038,"Activo"
8808039,"Activo"
8808040,"Activo"
8808041,"Activo"
8808042,"Activo"
8808043,"Activo"
8817002,"Activo"
8817003,"Activo"
8817005,"Activo"
8817008,"Activo"
8817018,"Activo"
8817026,"Activo"
8817034,"Activo"
8817037,"Activo"
8817040,"Activo"
8817042,"Activo"
8817043,"Activo"
8817052,"Activo"
8817054,"Activo"
8817056,"Activo"
8817057,"Activo"
8817058,"Activo"
8817061,"Activo"
8817063,"Activo"
8817064,"Activo"
8817065,"Activo"
8817069,"Activo"
8817070,"Activo"
8817071,"Activo"
8817074,"Activo"
8817075,"Activo"
8817077,"Activo"
8817078,"Activo"
8817079,"Activo"
8817082,"Activo"
8817084,"Activo"
8817085,"Activo"
8817087,"Activo"
8817088,"Activo"
8817090,"Activo"
8817091,"Activo"
8817094,"Activo"
8817096,"Activo"
8817099,"Activo"
8817100,"Activo"
8817101,"Activo"
8817102,"Activo"
8817103,"Activo"
8817104,"Activo"
8817114,"Activo"
8817115,"Activo"
8817116,"Activo"
8817117,"Activo"
8817118,"Activo"
8817119,"Activo"
8817120,"Activo"
8817121,"Activo"
8817122,"Activo"
8817123,"Activo"
8817124,"Activo"
8817125,"Activo"
8817126,"Activo"
8817127,"Activo"
8817128,"Activo"
8817129,"Activo"
8817130,"Activo"
8817131,"Activo"
8817132,"Activo"
8817133,"Activo"
8817134,"Activo"
8817135,"Activo"
8817136,"Activo"
8817137,"Activo"
8817138,"Activo"
8817139,"Activo"
8817140,"Activo"
8817141,"Activo"
8817142,"Activo"
8817143,"Activo"
8817144,"Activo"
8817145,"Activo"
8817146,"Activo"
8817147,"Activo"
8817148,"Activo"
8817149,"Activo"
8817150,"Activo"
8817151,"Activo"
8817152,"Activo"
8817153,"Activo"
8817154,"Activo"
8817155,"Activo"
8819001,"Activo"
8819002,"Activo"
8819003,"Activo"
8819004,"Activo"
8819005,"Activo"
8819006,"Activo"
8819007,"Activo"
8819008,"Activo"
8819009,"Activo"
8819010,"Activo"
8819011,"Activo"
8819012,"Activo"
8819013,"Activo"
8820001,"Activo"
8901001,"Activo"
9001005,"Activo"
9001010,"Activo"
9001021,"Activo"
9001022,"Activo"
9001025,"Activo"
9001026,"Activo"
9001027,"Activo"
9001028,"Activo"
9001029,"Activo"
9001030,"Activo"
9001032,"Activo"
9001033,"Activo"
9001035,"Activo"
9001038,"Activo"
9001040,"Activo"
9001041,"Activo"
9001043,"Activo"
9001044,"Activo"
9001045,"Activo"
9001046,"Activo"
9001047,"Activo"
9001048,"Activo"
9001049,"Activo"
9001050,"Activo"
9001052,"Activo"
9001054,"Activo"
9001055,"Activo"
9001056,"Activo"
9001057,"Activo"
9001059,"Activo"
9001060,"Activo"
9001065,"Activo"
9001066,"Activo"
9001067,"Activo"
9001068,"Activo"
9001069,"Activo"
9001070,"Activo"
9001072,"Activo"
9001073,"Activo"
9001074,"Activo"
9001076,"Activo"
9001080,"Activo"
9001084,"Activo"
9001086,"Activo"
9001089,"Activo"
9001090,"Activo"
9001091,"Activo"
9001092,"Activo"
9001093,"Activo"
9001095,"Activo"
9001096,"Activo"
9001097,"Activo"
9001098,"Activo"
9001099,"Activo"
9001100,"Activo"
9001101,"Activo"
9001102,"Activo"
9001103,"Activo"
9001104,"Activo"
9001105,"Activo"
9001106,"Activo"
9001107,"Activo"
9001108,"Activo"
9001109,"Activo"
9001110,"Activo"
9001111,"Activo"
9001112,"Activo"
9001113,"Activo"
9001114,"Activo"
9001115,"Activo"
9001116,"Activo"
9001117,"Activo"
9001118,"Activo"
9001119,"Activo"
9001120,"Activo"
9001121,"Activo"
9001122,"Activo"
9001123,"Activo"
9001124,"Activo"
9001125,"Activo"
9001126,"Activo"
9001127,"Activo"
9001128,"Activo"
9001129,"Activo"
9001130,"Activo"
9001131,"Activo"
9001132,"Activo"
9001133,"Activo"
9001134,"Activo"
9001135,"Activo"
9001136,"Activo"
9001137,"Activo"
9001138,"Activo"
9003001,"Activo"
9006012,"Activo"
9006016,"Activo"
9006019,"Activo"
9006020,"Activo"
9006021,"Activo"
9006022,"Activo"
9006036,"Activo"
9006043,"Activo"
9006044,"Activo"
9006050,"Activo"
9006054,"Activo"
9006055,"Activo"
9006064,"Activo"
9006070,"Activo"
9006072,"Activo"
9006103,"Activo"
9006110,"Activo"
9006111,"Activo"
9006122,"Activo"
9006128,"Activo"
9006130,"Activo"
9006131,"Activo"
9006132,"Activo"
9006134,"Activo"
9006135,"Activo"
9006136,"Activo"
9006137,"Activo"
9006138,"Activo"
9006139,"Activo"
9006140,"Activo"
9006141,"Activo"
9006142,"Activo"
9006143,"Activo"
9006144,"Activo"
9006145,"Activo"
9006146,"Activo"
9006147,"Activo"
9006148,"Activo"
9006149,"Activo"
9006150,"Activo"
9006151,"Activo"
9006152,"Activo"
9006153,"Activo"
9006154,"Activo"
9006155,"Activo"
9006156,"Activo"
9006157,"Activo"
9006158,"Activo"
9006159,"Activo"
9006160,"Activo"
9006161,"Activo"
9007001,"Activo"
9008006,"Activo"
9008008,"Activo"
9008009,"Activo"
9008010,"Activo"
9008012,"Activo"
9008013,"Activo"
9008014,"Activo"
9008016,"Activo"
9008017,"Activo"
9008018,"Activo"
9008024,"Activo"
9008025,"Activo"
9008026,"Activo"
9008027,"Activo"
9008028,"Activo"
9008029,"Activo"
9008031,"Activo"
9008032,"Activo"
9008034,"Activo"
9008035,"Activo"
9008036,"Activo"
9008037,"Activo"
9008038,"Activo"
9008039,"Activo"
9008043,"Activo"
9008044,"Activo"
9008045,"Activo"
9008046,"Activo"
9008048,"Activo"
9008051,"Activo"
9008053,"Activo"
9008054,"Activo"
9008055,"Activo"
9008056,"Activo"
9008057,"Activo"
9008060,"Activo"
9008061,"Activo"
9008070,"Activo"
9008073,"Activo"
9008074,"Activo"
9008076,"Activo"
9008077,"Activo"
9008081,"Activo"
9008089,"Activo"
9008090,"Activo"
9008091,"Activo"
9008092,"Activo"
9008093,"Activo"
9008097,"Activo"
9008099,"Activo"
9008100,"Activo"
9008103,"Activo"
9008104,"Activo"
9008105,"Activo"
9008107,"Activo"
9008108,"Activo"
9008109,"Activo"
9008110,"Activo"
9008111,"Activo"
9008112,"Activo"
9008113,"Activo"
9008114,"Activo"
9008115,"Activo"
9008116,"Activo"
9008117,"Activo"
9008118,"Activo"
9008119,"Activo"
9008120,"Activo"
9008121,"Activo"
9008122,"Activo"
9008123,"Activo"
9008124,"Activo"
9008125,"Activo"
9008126,"Activo"
9008127,"Activo"
9008128,"Activo"
9008129,"Activo"
9008130,"Activo"
9008131,"Activo"
9008132,"Activo"
9008133,"Activo"
9008134,"Activo"
9008135,"Activo"
9008136,"Activo"
9008137,"Activo"
9008138,"Activo"
9008139,"Activo"
9008140,"Activo"
9008141,"Activo"
9008142,"Activo"
9008143,"Activo"
9008144,"Activo"
9008145,"Activo"
9008146,"Activo"
9008147,"Activo"
9008148,"Activo"
9008149,"Activo"
9008150,"Activo"
9008151,"Activo"
9008152,"Activo"
9008153,"Activo"
9008154,"Activo"
9008155,"Activo"
9008156,"Activo"
9008157,"Activo"
9008158,"Activo"
9008159,"Activo"
9008160,"Activo"
9008161,"Activo"
9008162,"Activo"
9008163,"Activo"
9008164,"Activo"
9008165,"Activo"
9008166,"Activo"
9008167,"Activo"
9008168,"Activo"
9008169,"Activo"
9008170,"Activo"
9008171,"Activo"
9008172,"Activo"
9008173,"Activo"
9008174,"Activo"
9008175,"Activo"
9008176,"Activo"
9008177,"Activo"
9008178,"Activo"
9008179,"Activo"
9008180,"Activo"
9008181,"Activo"
9008182,"Activo"
9008183,"Activo"
9008184,"Activo"
9008185,"Activo"
9008186,"Activo"
9008187,"Activo"
9008188,"Activo"
9008189,"Activo"
9008190,"Activo"
9008191,"Activo"
9008192,"Activo"
9008193,"Activo"
9008194,"Activo"
9008195,"Activo"
9008196,"Activo"
9008197,"Activo"
9008198,"Activo"
9008199,"Activo"
9008200,"Activo"
9008201,"Activo"
9008202,"Activo"
9008203,"Activo"
9008204,"Activo"
9008205,"Activo"
9008206,"Activo"
9008207,"Activo"
9008208,"Activo"
9008209,"Activo"
9008210,"Activo"
9008211,"Activo"
9008212,"Activo"
9008213,"Activo"
9008214,"Activo"
9008215,"Activo"
9008216,"Activo"
9011002,"Activo"
9011004,"Activo"
9011005,"Activo"
9011081,"Activo"
9011082,"Activo"
9011083,"Activo"
9011084,"Activo"
9012003,"Activo"
9012005,"Activo"
9012007,"Activo"
9012008,"Activo"
9012010,"Activo"
9012011,"Activo"
9012012,"Activo"
9012013,"Activo"
9012014,"Activo"
9012015,"Activo"
9012016,"Activo"
9020003,"Activo"
9020007,"Activo"
9020011,"Activo"
9020013,"Activo"
9020015,"Activo"
9020017,"Activo"
9020022,"Activo"
9020025,"Activo"
9020027,"Activo"
9020028,"Activo"
9020033,"Activo"
9020035,"Activo"
9020036,"Activo"
9020037,"Activo"
9020038,"Activo"
9020041,"Activo"
9020044,"Activo"
9020045,"Activo"
9020046,"Activo"
9020047,"Activo"
9020048,"Activo"
9020049,"Activo"
9020050,"Activo"
9020051,"Activo"
9020052,"Activo"
9020053,"Activo"
9020054,"Activo"
9020055,"Activo"
9021001,"Activo"
9021002,"Activo"
9021003,"Activo"
9021004,"Activo"
9021005,"Activo"
9021007,"Activo"
9021009,"Activo"
9021010,"Activo"
9021011,"Activo"
9021013,"Activo"
9021014,"Activo"
9021015,"Activo"
9021020,"Activo"
9021024,"Activo"
9021025,"Activo"
9021027,"Activo"
9021029,"Activo"
9021031,"Activo"
9021034,"Activo"
9021036,"Activo"
9021038,"Activo"
9021039,"Activo"
9021040,"Activo"
9021042,"Activo"
9021043,"Activo"
9021045,"Activo"
9021046,"Activo"
9021047,"Activo"
9021048,"Activo"
9021049,"Activo"
9021050,"Activo"
9021051,"Activo"
9021052,"Activo"
9021053,"Activo"
9021054,"Activo"
9021055,"Activo"
9021056,"Activo"
9021057,"Activo"
9021058,"Activo"
9021059,"Activo"
9021060,"Activo"
9021061,"Activo"
9021062,"Activo"
9021063,"Activo"
9021064,"Activo"
9021065,"Activo"
9021066,"Activo"
9021067,"Activo"
9021068,"Activo"
9021069,"Activo"
9106001,"Activo"
9108004,"Activo"
9108005,"Activo"
9108006,"Activo"
9108009,"Activo"
9108011,"Activo"
9120001,"Activo"
9201002,"Activo"
9201003,"Activo"
9201004,"Activo"
9201005,"Activo"
9201010,"Activo"
9201011,"Activo"
9201014,"Activo"
9201019,"Activo"
9201020,"Activo"
9201022,"Activo"
9201023,"Activo"
9201041,"Activo"
9201043,"Activo"
9201044,"Activo"
9201047,"Activo"
9201048,"Activo"
9201050,"Activo"
9201051,"Activo"
9201053,"Activo"
9201054,"Activo"
9201056,"Activo"
9201057,"Activo"
9201058,"Activo"
9201059,"Activo"
9201060,"Activo"
9201063,"Activo"
